time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location,imu
1590560514.0818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.0869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.0918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.0969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.1918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.1969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.2918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.2969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.3918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.3968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.4918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.4969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.5918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.5969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6168,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6720,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.6918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.6969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.7918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.7969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8322,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.8918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.8969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560514.9917,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560514.9969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0471,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.0918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.0969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1017,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.1918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.1968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2517,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.2918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.2969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.3918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.3969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.4918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.4969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5325,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5471,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.5919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.5970,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6170,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6621,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560515.6868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560515.6918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
